,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",7/12/2025 11:00,29.8006,76.4155,SO2,NA,NA,NA
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",7/12/2025 11:00,29.6953,77.0027,PM10,108,154,134
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",7/12/2025 11:00,29.6953,77.0027,OZONE,36,36,36
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",7/12/2025 11:00,29.966942,76.875879,PM2.5,123,245,193
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",7/12/2025 11:00,29.966942,76.875879,SO2,3,13,7
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",7/12/2025 11:00,27.9002,76.9938,PM10,82,124,100
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",7/12/2025 11:00,27.9002,76.9938,NH3,13,14,13
India,Haryana,Mandikhera,"General Hospital, Mandikhera(Nuh) - HSPCB",7/12/2025 11:00,27.9002,76.9938,OZONE,24,30,26
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",7/12/2025 11:00,30.7057778,76.85318056,CO,20,23,20
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",7/12/2025 11:00,29.432304,76.972765,NO2,31,32,31
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",7/12/2025 11:00,29.432304,76.972765,CO,16,48,40
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",7/12/2025 11:00,29.432304,76.972765,OZONE,30,31,30
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",7/12/2025 11:00,28.52123,76.37138,PM2.5,90,328,174
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",7/12/2025 11:00,28.52123,76.37138,OZONE,25,26,25
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",7/12/2025 11:00,29.5364,75.0158,PM10,80,123,107
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",7/12/2025 11:00,29.5364,75.0158,OZONE,20,27,22
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",7/12/2025 11:00,29.0272,77.0621,CO,26,38,35
India,Haryana,Sonipat,"Murthal, Sonipat - HSPCB",7/12/2025 11:00,29.0272,77.0621,OZONE,25,26,26
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",7/12/2025 11:00,30.943887,76.801991,PM2.5,53,392,241
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",7/12/2025 11:00,30.943887,76.801991,OZONE,7,140,29
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",7/12/2025 11:00,34.066206,74.81982,PM10,119,194,154
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",7/12/2025 11:00,13.328028,75.797056,PM2.5,18,60,30
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",7/12/2025 11:00,13.328028,75.797056,SO2,1,4,2
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB",7/12/2025 11:00,13.328028,75.797056,CO,11,14,11
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",7/12/2025 11:00,14.4758,75.9052,PM2.5,90,182,135
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",7/12/2025 11:00,15.459706,75.008381,CO,60,88,67
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",7/12/2025 11:00,15.3714823,75.1160168,NH3,1,2,2
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",7/12/2025 11:00,15.34763,76.181767,OZONE,4,6,5
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",7/12/2025 11:00,12.415911,75.73505,PM2.5,38,58,49
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",7/12/2025 11:00,12.415911,75.73505,SO2,7,7,7
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",7/12/2025 11:00,12.88925,74.853,PM10,35,80,57
India,Karnataka,Mangalore,"Kadri, Mangalore - KSPCB",7/12/2025 11:00,12.88925,74.853,NH3,1,3,2
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",7/12/2025 11:00,12.9756843,77.5660749,NO2,36,42,39
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",7/12/2025 11:00,13.029152,77.585901,PM2.5,76,150,104
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",7/12/2025 11:00,13.029152,77.585901,CO,4,42,18
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB",7/12/2025 11:00,12.920984,77.584908,SO2,2,23,10
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",7/12/2025 11:00,13.0246342,77.5080115,PM10,93,153,125
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",7/12/2025 11:00,13.0246342,77.5080115,CO,48,62,56
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB",7/12/2025 11:00,12.917348,77.622813,NH3,2,2,2
India,Karnataka,Chamarajanagar,"Urban, Chamarajanagar - KSPCB",7/12/2025 11:00,11.55358,76.55521,NH3,2,3,2
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",7/12/2025 11:00,24.10897,82.64558,NH3,18,20,19
India,Madhya Pradesh,Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB",7/12/2025 11:00,24.10897,82.64558,OZONE,1,38,6
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",7/12/2025 11:00,19.10122,74.73339,PM2.5,47,99,71
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB",7/12/2025 11:00,19.10122,74.73339,SO2,1,12,5
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",7/12/2025 11:00,20.719516,77.000253,PM2.5,54,79,68
India,Maharashtra,Akola,"Ramdaspeth, Akola - MPCB",7/12/2025 11:00,20.719516,77.000253,PM10,72,105,91
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",7/12/2025 11:00,20.9402359,77.7895248,PM2.5,47,80,61
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB",7/12/2025 11:00,20.9402359,77.7895248,CO,13,51,17
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",7/12/2025 11:00,20.939198,77.765701,NO2,8,88,40
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",7/12/2025 11:00,10.5324,76.2159,CO,24,30,27
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",7/12/2025 11:00,23.264759,77.381568,PM10,95,302,162
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",7/12/2025 11:00,23.264759,77.381568,NH3,4,6,5
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",7/12/2025 11:00,23.210494,77.425409,NO2,31,119,72
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",7/12/2025 11:00,23.210494,77.425409,CO,16,98,32
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",7/12/2025 11:00,23.210494,77.425409,OZONE,4,47,14
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",7/12/2025 11:00,23.233584,77.400574,SO2,10,19,15
India,Madhya Pradesh,Damoh,"Shrivastav Colony, Damoh - MPPCB",7/12/2025 11:00,23.81748678,79.446246,SO2,4,20,8
India,Madhya Pradesh,Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB",7/12/2025 11:00,22.624758,75.675238,CO,22,71,42
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",7/12/2025 11:00,23.331731,75.045981,NO2,10,48,21
India,Madhya Pradesh,Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab",7/12/2025 11:00,23.331731,75.045981,SO2,32,40,33
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",7/12/2025 11:00,23.838586,78.759431,PM2.5,56,222,135
India,Madhya Pradesh,Sagar,"Civil Lines, Sagar - MPPCB",7/12/2025 11:00,23.838586,78.759431,NO2,9,57,25
India,Madhya Pradesh,Sagar,"Deen Dayal Nagar, Sagar - MPPCB",7/12/2025 11:00,23.8640158,78.80289321,PM2.5,39,169,89
India,Madhya Pradesh,Satna,"Bandhavgar Colony, Satna - Birla Cement",7/12/2025 11:00,24.58434363,80.8549414,SO2,19,20,19
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",7/12/2025 11:00,22.431,75.5213,PM2.5,62,139,88
India,Madhya Pradesh,Indore,"Chhoti Gwaltoli, Indore - MPPCB",7/12/2025 11:00,22.431,75.5213,CO,13,106,31
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",7/12/2025 11:00,22.7524,75.8872,PM2.5,45,100,66
India,Madhya Pradesh,Indore,"Maguda Nagar, Indore - IMC",7/12/2025 11:00,22.7524,75.8872,PM10,32,75,51
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",7/12/2025 11:00,22.678,75.8559,PM2.5,36,95,66
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",7/12/2025 11:00,22.678,75.8559,NO2,10,14,12
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",7/12/2025 11:00,22.678,75.8559,CO,26,36,31
India,Madhya Pradesh,Indore,"Regional Park, Indore - IMC",7/12/2025 11:00,22.678,75.8559,OZONE,10,20,15
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",7/12/2025 11:00,13.94,75.555917,PM10,34,49,36
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",7/12/2025 11:00,13.94,75.555917,SO2,1,5,2
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",7/12/2025 11:00,13.94,75.555917,CO,6,24,13
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",7/12/2025 11:00,10.073232,76.302765,PM2.5,68,206,102
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",7/12/2025 11:00,10.073232,76.302765,SO2,1,1,1
India,Kerala,Kannur,"Thavakkara, Kannur - Kerala PCB",7/12/2025 11:00,11.875,75.3732,PM2.5,48,56,51
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",7/12/2025 11:00,8.5637,76.8865,NH3,1,3,1
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",7/12/2025 11:00,8.5637,76.8865,OZONE,36,37,36
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",7/12/2025 11:00,8.5149093,76.9435879,PM10,43,75,55
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",7/12/2025 11:00,8.5149093,76.9435879,NO2,7,46,28
India,Kerala,Thrissur,"Corporation Ground, Thrissur - Kerala PCB",7/12/2025 11:00,10.5324,76.2159,PM10,49,57,53
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",7/12/2025 11:00,23.163174,79.973061,NO2,17,20,19
India,Madhya Pradesh,Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC",7/12/2025 11:00,23.163174,79.973061,OZONE,17,39,24
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",7/12/2025 11:00,23.142888,79.916147,PM2.5,50,254,108
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",7/12/2025 11:00,23.142888,79.916147,PM10,68,183,112
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",7/12/2025 11:00,23.142888,79.916147,NO2,21,112,47
India,Madhya Pradesh,Jabalpur,"Gupteshwar, Jabalpur - JMC",7/12/2025 11:00,23.142888,79.916147,OZONE,1,87,23
India,Madhya Pradesh,Katni,"Gole Bazar, Katni - MPPCB",7/12/2025 11:00,23.50016,80.23284,NO2,16,79,48
India,Madhya Pradesh,Maihar,"Sahilara, Maihar - KJS Cements",7/12/2025 11:00,24.2613009,80.7231783,PM2.5,6,51,22
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",7/12/2025 11:00,23.10844,77.511428,PM2.5,38,445,199
India,Madhya Pradesh,Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB",7/12/2025 11:00,23.10844,77.511428,NH3,5,10,8
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",7/12/2025 11:00,26.203442,78.193251,PM2.5,68,322,142
India,Madhya Pradesh,Gwalior,"City Center, Gwalior - MPPCB",7/12/2025 11:00,26.203442,78.193251,OZONE,57,73,62
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",7/12/2025 11:00,26.200388,78.147714,PM10,76,249,133
India,Madhya Pradesh,Gwalior,"Maharaj Bada, Gwalior - MPPCB",7/12/2025 11:00,26.200388,78.147714,NO2,20,138,54
India,Maharashtra,Amravati,"Shri Shivaji Science College, Amravati - MPCB",7/12/2025 11:00,20.939198,77.765701,CO,38,120,60
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",7/12/2025 11:00,19.87562,75.38731,PM2.5,11,62,32
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",7/12/2025 11:00,19.87562,75.38731,CO,10,136,104
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB",7/12/2025 11:00,19.87562,75.38731,OZONE,42,316,276
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",7/12/2025 11:00,19.8389439,75.244448,PM10,47,120,86
India,Maharashtra,Aurangabad,"More Chowk Waluj, Aurangabad - MPCB",7/12/2025 11:00,19.8389439,75.244448,SO2,14,26,18
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",7/12/2025 11:00,19.863756,75.321188,CO,23,90,26
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB",7/12/2025 11:00,19.863756,75.321188,OZONE,10,120,30
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB",7/12/2025 11:00,19.0863,72.8888,OZONE,28,29,28
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",7/12/2025 11:00,19.19709,72.82204,PM10,76,139,119
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",7/12/2025 11:00,19.19709,72.82204,NO2,26,72,45
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM",7/12/2025 11:00,19.19709,72.82204,OZONE,17,85,64
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",7/12/2025 11:00,18.96702,72.84214,PM2.5,72,165,99
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",7/12/2025 11:00,18.96702,72.84214,PM10,64,107,84
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM",7/12/2025 11:00,18.96702,72.84214,OZONE,14,80,33
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB",7/12/2025 11:00,19.1878657,72.8304069,PM10,66,128,89
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",7/12/2025 11:00,19.16485,73.23409,NO2,10,21,16
India,Maharashtra,Badlapur,"Katrap, Badlapur - MPCB",7/12/2025 11:00,19.16485,73.23409,SO2,3,65,8
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",7/12/2025 11:00,19.0243902,73.0406721,NO2,20,25,22
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB",7/12/2025 11:00,19.0243902,73.0406721,NH3,1,1,1
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",7/12/2025 11:00,19.309073,73.057223,PM10,83,162,128
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB",7/12/2025 11:00,19.309073,73.057223,SO2,10,16,12
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB",7/12/2025 11:00,19.786089,72.757971,PM10,58,107,82
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM",7/12/2025 11:00,19.04946,72.923,CO,20,88,30
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC",7/12/2025 11:00,19.083694,72.920967,OZONE,3,165,25
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",7/12/2025 11:00,19.215859,72.831718,PM10,48,73,59
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",7/12/2025 11:00,19.215859,72.831718,NO2,13,29,18
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC",7/12/2025 11:00,19.215859,72.831718,SO2,6,17,12
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",7/12/2025 11:00,19.0632143,72.8456324,NO2,5,57,25
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB",7/12/2025 11:00,19.0632143,72.8456324,SO2,3,5,4
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",7/12/2025 11:00,19.25292,73.142019,PM10,70,173,112
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",7/12/2025 11:00,19.25292,73.142019,NO2,36,36,36
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB",7/12/2025 11:00,19.25292,73.142019,OZONE,9,9,9
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",7/12/2025 11:00,19.192056,72.9585188,PM10,124,191,151
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB",7/12/2025 11:00,19.192056,72.9585188,CO,43,46,45
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB",7/12/2025 11:00,16.6870449,74.2505872,NH3,2,6,3
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",7/12/2025 11:00,19.9629,79.298714,NH3,2,2,2
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB",7/12/2025 11:00,19.9629,79.298714,CO,24,54,50
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB",7/12/2025 11:00,19.9775302,79.2337086,PM10,114,200,134
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",7/12/2025 11:00,21.001264,75.565602,NH3,2,3,3
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB",7/12/2025 11:00,21.001264,75.565602,SO2,1,37,9
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC",7/12/2025 11:00,18.9767,72.838,SO2,19,26,22
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",7/12/2025 11:00,19.11074,72.86084,PM2.5,77,166,108
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",7/12/2025 11:00,19.11074,72.86084,NO2,39,84,61
India,Maharashtra,Mumbai,"Chakala-Andheri East, Mumbai - IITM",7/12/2025 11:00,19.11074,72.86084,CO,2,84,18
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB",7/12/2025 11:00,19.0364585,72.8954371,NO2,31,119,67
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",7/12/2025 11:00,19.053536,72.84643,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM",7/12/2025 11:00,19.053536,72.84643,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",7/12/2025 11:00,19.065931,72.862131,SO2,2,104,14
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB",7/12/2025 11:00,19.065931,72.862131,OZONE,1,100,16
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM",7/12/2025 11:00,19.23241,72.86895,OZONE,10,61,56
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB",7/12/2025 11:00,16.7143745,74.2426398,SO2,2,8,4
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",7/12/2025 11:00,19.1135051,73.008978,NO2,34,36,35
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",7/12/2025 11:00,19.1135051,73.008978,NH3,3,3,3
India,Maharashtra,Navi Mumbai,"Nerul, Navi Mumbai - MPCB",7/12/2025 11:00,19.008751,73.01662,PM2.5,63,196,108
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",7/12/2025 11:00,19.0575752,73.0151367,PM10,76,142,113
India,Maharashtra,Navi Mumbai,"Sanpada, Navi Mumbai - MPCB",7/12/2025 11:00,19.0575752,73.0151367,NO2,19,29,23
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",7/12/2025 11:00,19.02579,73.10297,PM2.5,59,193,105
India,Maharashtra,Navi Mumbai,"Sector-2E Kalamboli, Navi Mumbai - MPCB",7/12/2025 11:00,19.02579,73.10297,PM10,42,200,106
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB",7/12/2025 11:00,19.95022,73.73148,NO2,16,76,33
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",7/12/2025 11:00,19.9591346,73.7788008,NH3,2,6,3
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB",7/12/2025 11:00,19.9591346,73.7788008,OZONE,18,73,42
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",7/12/2025 11:00,19.090337,73.014232,PM2.5,20,162,80
India,Maharashtra,Navi Mumbai,"Kopripada-Vashi, Navi Mumbai - MPCB",7/12/2025 11:00,19.090337,73.014232,OZONE,1,57,19
India,Maharashtra,Navi Mumbai,"Mahape, Navi Mumbai - MPCB",7/12/2025 11:00,19.1135051,73.008978,PM2.5,13,25,18
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",7/12/2025 11:00,21.143383,79.048912,PM2.5,80,199,102
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",7/12/2025 11:00,21.143383,79.048912,SO2,1,127,14
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",7/12/2025 11:00,21.143383,79.048912,CO,15,84,28
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB",7/12/2025 11:00,21.143383,79.048912,OZONE,4,76,19
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB",7/12/2025 11:00,19.173852,77.296291,NH3,3,5,4
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB",7/12/2025 11:00,20.0073285,73.7762427,PM2.5,26,291,118
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",7/12/2025 11:00,18.9936162,72.8128113,NO2,3,20,9
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB",7/12/2025 11:00,18.9936162,72.8128113,NH3,1,3,2
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB",7/12/2025 11:00,21.121801,79.04952,NH3,3,13,6
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",7/12/2025 11:00,21.14472,79.107595,PM2.5,74,288,136
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",7/12/2025 11:00,21.14472,79.107595,NO2,21,108,51
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB",7/12/2025 11:00,21.14472,79.107595,CO,34,137,39
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB",7/12/2025 11:00,19.175,72.9419,NO2,16,18,16
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM",7/12/2025 11:00,18.897756,72.81332,SO2,7,45,23
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",7/12/2025 11:00,19.1375,72.915056,PM2.5,42,71,56
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB",7/12/2025 11:00,19.1375,72.915056,PM10,55,94,74
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC",7/12/2025 11:00,19.000084,72.85673,PM2.5,1,98,8
India,Maharashtra,Navi Mumbai,"Tondare-Taloja, Navi Mumbai - MPCB",7/12/2025 11:00,19.063,73.1209,OZONE,18,28,21
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",7/12/2025 11:00,18.63673,73.82487,NO2,43,125,70
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB",7/12/2025 11:00,18.63673,73.82487,NH3,10,36,14
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB",7/12/2025 11:00,18.59051,73.77946,NO2,49,111,71
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",7/12/2025 11:00,18.614767,73.799516,PM2.5,96,310,195
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM",7/12/2025 11:00,18.614767,73.799516,OZONE,2,55,16
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM",7/12/2025 11:00,18.459883,73.852193,PM2.5,3,217,90
India,Maharashtra,Pune,"Hadapsar, Pune - IITM",7/12/2025 11:00,18.501793,73.927532,PM10,147,390,205
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",7/12/2025 11:00,19.060498,72.923356,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC",7/12/2025 11:00,19.060498,72.923356,CO,NA,NA,NA
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB",7/12/2025 11:00,19.047,72.8746,SO2,17,17,17
India,Maharashtra,Mumbai,"Vile Parle West, Mumbai - MPCB",7/12/2025 11:00,19.10861,72.83622,PM2.5,62,111,78
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB",7/12/2025 11:00,18.45445,73.854155,SO2,2,5,4
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",7/12/2025 11:00,18.530085,73.849598,PM10,140,353,234
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM",7/12/2025 11:00,18.530085,73.849598,SO2,3,33,15
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",7/12/2025 11:00,20.9360711,85.1707021,NH3,5,7,6
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB",7/12/2025 11:00,20.9360711,85.1707021,SO2,48,105,71
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB",7/12/2025 11:00,21.869985,85.167016,SO2,17,33,22
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC",7/12/2025 11:00,11.9309,79.8027,CO,24,40,28
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",7/12/2025 11:00,31.62,74.876512,PM2.5,36,244,108
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",7/12/2025 11:00,31.62,74.876512,NH3,5,6,6
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB",7/12/2025 11:00,31.62,74.876512,SO2,16,38,20
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",7/12/2025 11:00,22.265816,86.174829,PM2.5,17,44,26
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB",7/12/2025 11:00,22.265816,86.174829,SO2,1,39,11
